gt,method1,method2
0,0.0022838665,0.0040434045
0,0.010296452,0.01666626
0,0.021602226,0.02098617
0,0.0005380264,0.00095813425
0,0.009772085,0.013533434
0,0.027008148,0.023500632
0,0.0024721515,0.02008354
0,0.00041699465,0.00095689856
0,0.00045012395,0.0005765851
0,0.0011738156,0.0007968958
0,0.0030446185,0.004226369
0,0.006609639,0.0048174164
0,0.001762727,0.0038416388
0,0.019784197,0.015947077
0,0.012503817,0.009952229
0,0.0065334463,0.007400898
0,0.01394256,0.020192305
1,0.99934274,0.93509257
0,0.0044303397,0.0067172027
0,0.002206404,0.0035147397
0,0.01226507,0.04311444
0,0.0034333807,0.007840659
0,0.037284665,0.042667348
0,0.0005891066,0.00067537214
0,0.00044497743,0.00032292042
0,0.08852599,0.13337684
0,0.0068089534,0.076796114
0,0.0011145109,0.0011306001
0,0.00090949575,0.0013334746
0,0.001985905,0.0026872684
0,0.0040857564,0.0033839566
0,0.013733818,0.018895393
0,0.048637502,0.041089445
0,0.0014673679,0.0047849608
0,0.0058412673,0.012101571
0,0.045544554,0.2261815
0,0.0050012926,0.017657742
0,0.023058174,0.047027696
0,0.91875196,0.6978769
0,0.002340833,0.0044414774
0,0.0127013195,0.019471727
0,0.0095099015,0.0132374875
1,0.9742056,0.97029054
0,0.018951004,0.062438585
0,0.015999317,0.028255345
0,0.09675809,0.13949032
0,0.003387456,0.012691296
0,0.017463172,0.017511526
0,0.0036991092,0.009189369
0,0.0048449845,0.0030079987
0,0.0021687052,0.0052830903
0,0.009423489,0.005837567
0,0.00052649993,0.00023810769
0,0.037352264,0.068009965
0,0.021805504,0.02974573
0,0.008729018,0.00694591
0,0.028097052,0.027540231
0,0.029058838,0.04100337
0,0.0029847268,0.0026871813
1,0.0051546036,0.006187493
0,0.0048216567,0.0074927555
0,0.0021022973,0.0032471255
0,0.002998567,0.0100617595
0,0.0078092623,0.016435314
0,0.004495312,0.0050117727
0,0.0028649252,0.00430941
0,0.0055709924,0.0056517934
0,0.0009769435,0.0014115926
0,0.0040518264,0.009837977
0,0.0030507296,0.0062722974
0,0.0026633802,0.0026429333
0,0.017392868,0.007435974
0,0.0013786481,0.0050925002
0,0.037280507,0.04888734
0,0.014316081,0.011727616
0,0.013236342,0.021736857
0,0.009634685,0.018943556
1,0.12799858,0.20731229
0,0.10401971,0.16628036
0,0.19766872,0.14436086
0,0.007256905,0.005083996
0,0.011784344,0.03316246
1,0.6754717,0.63236314
0,0.05025592,0.1807262
0,0.03624932,0.05370656
0,0.017842205,0.013211653
0,0.031296387,0.020764524
0,0.009049776,0.016417027
0,0.005294773,0.0046646176
0,0.0024871803,0.002452342
0,0.0027047456,0.0028801097
0,0.019547032,0.020936968
0,0.001535358,0.0038085082
0,0.0010232516,0.0006930597
0,0.0027317915,0.005426212
1,0.21184376,0.15391593
0,0.10052427,0.0873079
0,0.012690513,0.014541433
0,0.015027772,0.03142521
0,0.00048335444,0.00013606461
0,0.0034554207,0.0059191724
0,0.0017327088,0.007884346
0,0.0050110593,0.004777038
0,0.0016029801,0.0013014972
0,0.012675091,0.016886193
0,0.009153066,0.012351297
0,0.0043551973,0.0044266083
0,0.008506323,0.015420416
0,0.0012108543,0.00725014
0,0.0044412436,0.0057451758
0,0.0054911543,0.009715328
1,0.80543476,0.86311114
0,0.011752828,0.014089417
0,0.0017490408,0.007438568
0,0.022384578,0.022441002
1,0.37453878,0.24331555
0,0.0037877688,0.00781526
0,0.010527979,0.0072651915
0,0.008001787,0.013780218
0,0.0013263507,0.0012723736
0,0.14131142,0.15435667
0,0.0031348658,0.010009181
0,0.004384551,0.0017942751
1,0.9973278,0.9489937
0,0.0103726145,0.0085081
0,0.65403616,0.77637166
0,0.1356839,0.20615841
0,0.005243259,0.0068682195
0,0.027389022,0.047187436
0,0.0023534312,0.0017511917
0,0.0058781505,0.0052787694
0,0.010689939,0.015705757
0,0.0020773544,0.024234701
0,0.0138053065,0.019565556
0,0.003046194,0.008928135
0,0.09425964,0.19067553
0,0.0023092334,0.0021006863
1,0.8288202,0.7984441
0,0.038210608,0.042640906
0,0.012855576,0.027303882
0,0.0031176722,0.0037001234
0,0.004681145,0.012804791
0,0.001038646,0.00078569737
0,0.010966484,0.03913331
0,0.0052294023,0.0057369065
1,0.013106268,0.051933788
0,0.13417543,0.17366377
1,0.019592874,0.027826687
0,0.059639055,0.040841416
0,0.023021998,0.0410472
0,0.00055698934,0.00090943364
0,0.028500523,0.041066736
0,0.0010878579,0.0037939886
0,0.003390297,0.014668348
0,0.0026092054,0.00558664
0,0.0052717505,0.0050583375
0,0.002337271,0.003725023
0,0.015172446,0.028501531
0,0.011213324,0.006851557
0,0.14181474,0.30249855
0,0.0022557839,0.0023443946
1,0.0028009282,0.022520393
0,0.059398234,0.07333035
0,0.0066044624,0.010234951
0,0.013763535,0.009487605
0,0.01537289,0.014860823
0,0.025737382,0.019285336
0,0.01120172,0.011401488
0,0.0036746503,0.009358799
0,0.022318162,0.045304276
0,0.0072220545,0.007512856
0,0.0014287947,0.0031812554
0,0.0054204487,0.015767887
0,0.023561684,0.015539089
0,0.014845772,0.023807319
0,0.009374285,0.009194237
0,0.0018814829,0.013852641
0,0.005307715,0.004272066
0,0.001981124,0.0015702038
0,0.065122,0.2873138
1,0.30236045,0.33129933
0,0.016709162,0.01623954
0,0.021504503,0.04742443
0,0.0029669178,0.017558744
0,0.0008929244,0.0011970904
0,0.015230181,0.036659554
0,0.0031606639,0.0028717152
0,0.0031728246,0.0036153246
0,0.0117969215,0.02342001
0,0.0038030758,0.008948453
0,0.01046038,0.01298546
1,0.611951,0.2703807
0,0.005362411,0.031877555
0,0.029992063,0.052417498
0,0.0034205543,0.004056859
0,0.017230662,0.010223689
0,0.0037223895,0.008135683
0,0.0074357986,0.0072727343
0,0.002422357,0.003451373
0,0.0019187243,0.0013391128
0,0.020299677,0.06411827
0,0.06641059,0.111540176
0,0.0024989638,0.0018855537
0,0.011586571,0.03011261
0,0.00223206,0.0029833068
0,0.02753086,0.028907392
0,0.0021208832,0.0034456325
0,0.0039944234,0.004931787
0,0.0051493244,0.009748386
0,0.0035521933,0.013814704
0,0.0038207578,0.0067668078
0,0.011877401,0.011789848
1,0.5203369,0.23594226
0,0.013556652,0.02593283
0,0.0037371027,0.0067421976
0,0.030309351,0.056652553
0,0.006448937,0.014956715
0,0.0025937571,0.009389081
0,0.0073045893,0.008359889
0,0.68799925,0.747627
0,0.0023749853,0.0027293346
0,0.00062694895,0.0011086272
0,0.008178327,0.017207526
0,0.0010869732,0.0021016442
0,0.0033192034,0.0073403767
0,0.009887593,0.018260736
0,0.0017281561,0.0034116812
0,0.0011054113,0.000679942
0,0.002835815,0.0031374327
0,0.0027782377,0.0020483492
0,0.0059080715,0.020012535
0,0.007907969,0.011765539
1,0.094173655,0.10972775
0,0.0045916247,0.010285422
0,0.05370147,0.06943729
0,0.0060482533,0.005904275
0,0.013280846,0.013640743
0,0.0063380236,0.010253948
0,0.002068723,0.006907232
0,0.0013002892,0.0011037635
0,0.019457275,0.02076063
0,0.02373809,0.02688522
0,0.0044993237,0.0055920193
0,0.0034071738,0.004483781
0,0.011551837,0.027243799
0,0.0036739293,0.0022508553
0,0.01337308,0.024477867
0,0.010680725,0.023973055
0,0.0011593904,0.0015436221
0,0.008573841,0.015179709
0,0.014155388,0.023211412
0,0.015732782,0.03280433
0,0.0009706574,0.0017444777
0,0.013563146,0.028274857
0,0.19066268,0.13325581
0,0.011501907,0.015836947
1,0.06178594,0.045924447
0,0.0037925295,0.015098106
0,0.004988831,0.023065006
0,0.021429218,0.019950971
0,0.009541474,0.014661209
0,0.026498701,0.022588674
0,0.0016074391,0.0013212004
0,0.0058970978,0.007692585
0,0.002132218,0.0040015304
0,0.010522447,0.018100075
0,0.009105261,0.006893492
0,0.0033607457,0.004815332
0,0.041716866,0.050977614
0,0.00715292,0.014144918
0,0.005141884,0.0044094687
0,0.025958167,0.02347643
0,0.004356076,0.007985048
0,0.008854186,0.012153501
0,0.002411192,0.021038996
0,0.007442702,0.0051289336
0,0.0015560997,0.0040216492
0,0.031979967,0.045224484
0,0.01614597,0.033803713
0,0.0041523813,0.017801495
0,0.021335524,0.016029583
0,0.000940136,0.0016792495
0,0.0010562243,0.0013709153
0,0.23905036,0.040996637
0,0.042461894,0.055488303
0,0.0035503136,0.0030202917
0,0.0022116918,0.0015847931
0,0.0088269105,0.005766181
0,0.0011817738,0.0051776497
0,0.0025661062,0.006127835
0,0.0029688594,0.00993187
0,0.012950196,0.01538073
0,0.009578362,0.010300685
1,0.03232065,0.0405786
0,0.019576382,0.022587543
0,0.088457674,0.083025314
0,0.0047394247,0.0031129303
0,0.00901046,0.0103433365
0,0.0023048762,0.0020367766
0,0.0012722694,0.00080412615
0,0.09851187,0.100404404
0,0.010510413,0.015748762
0,0.0063297073,0.01235267
0,0.00089699915,0.002558369
0,0.01894726,0.062363863
0,0.016920036,0.027979916
0,0.008739706,0.0140390005
1,0.96968305,0.96606743
0,0.015101125,0.021648383
0,0.0012573423,0.0030307325
0,0.44107983,0.49440655
0,0.0091501605,0.0079005165
0,0.006023776,0.0093637295
0,0.0049727526,0.010850562
0,0.020747798,0.057884343
0,0.42637426,0.23887855
0,0.0073308973,0.009564489
0,0.01574421,0.016709201
0,0.017703896,0.017149296
0,0.2561972,0.356099
0,0.0051221545,0.0066881864
0,0.03188782,0.035499383
1,0.25342345,0.24792117
0,0.0072780345,0.033813186
0,0.0023509513,0.0025612665
1,0.16289803,0.16118987
0,0.051082447,0.17255986
0,0.001909535,0.0020359426
0,0.4090603,0.43760437
0,0.0057618474,0.015193244
0,0.0002501534,0.00077606813
0,0.034990054,0.049169544
0,0.007263555,0.005018892
0,0.0029038412,0.0044632857
0,0.00096759695,0.001045603
0,0.008489746,0.009179861
0,0.015657341,0.020410609
0,0.0017408801,0.0031681722
0,0.009657994,0.010059194
0,0.011366042,0.026613569
0,0.038632654,0.016816918
0,0.041418046,0.043759696
0,0.007728127,0.007988191
0,0.09086695,0.03952741
0,0.0038781145,0.003288322
0,0.0028967257,0.0021073
0,0.005876236,0.003937228
0,0.0037620473,0.0074114106
1,0.1295883,0.3166343
1,0.044816837,0.09489747
0,0.0008214085,0.002252531
0,0.12231843,0.22402129
0,0.0029245883,0.00542051
0,0.10756535,0.07933612
0,0.0026371013,0.0033779475
0,0.0013963805,0.0016563389
0,0.007220615,0.0054559745
0,0.008237898,0.014706507
0,0.015145557,0.023844533
0,0.0015105811,0.0066053667
0,0.001581607,0.0029886358
0,0.004928994,0.0029353353
0,0.0071444595,0.00452196
0,0.0043889037,0.0051152045
0,0.0048267315,0.013468985
0,0.5350713,0.28220758
0,0.0059050363,0.008747576
0,0.0056052445,0.013838931
0,0.023885794,0.020761685
0,0.0054744305,0.014520975
0,0.009235818,0.0054358193
0,0.01086074,0.006706937
0,0.005847543,0.007782907
0,0.0013264769,0.0038418924
0,0.008652109,0.016659055
0,0.0061214785,0.012812907
0,0.0017498387,0.0027977724
0,0.0021274965,0.0017403176
0,0.0018316443,0.01446001
0,0.010500357,0.007103003
0,0.003535456,0.00209814
0,0.0012782813,0.0021681408
0,0.006079743,0.01284975
0,0.043011162,0.075097024
0,0.0015828535,0.0019480573
0,0.0016836606,0.0013683033
1,0.91165984,0.8557407
1,0.36816585,0.20564951
0,0.0027018054,0.0041571064
0,0.0009796111,0.0038105568
0,0.008571778,0.025561765
0,0.0012015587,0.0014199824
0,0.0026789948,0.0050900076
0,0.009778067,0.017853053
0,0.0031486917,0.0026854223
0,0.013347573,0.014045332
0,0.001377032,0.001949842
0,0.0020174359,0.0027300578
0,0.008539675,0.012837337
0,0.0010068922,0.0030819834
0,0.008968642,0.012715959
0,0.005289996,0.014724545
0,0.0029266204,0.0055746785
0,0.0027182694,0.0028917468
0,0.005153442,0.008844595
0,0.13196267,0.091380835
0,0.0025493235,0.003346811
0,0.005675962,0.009557503
0,0.0027857015,0.0017865831
0,0.069098115,0.06379351
0,0.029238442,0.03589358
0,0.006011076,0.018588006
0,0.0032006525,0.0048692008
0,0.0028249156,0.0033995754
0,0.18577883,0.21840279
0,0.007481998,0.004960176
0,0.021778679,0.03969502
0,0.0041103316,0.0023596294
0,0.0035021452,0.0010427883
0,0.0022783938,0.010921757
0,0.011341181,0.011582231
1,0.036719535,0.04756029
0,0.0019378951,0.005942486
0,0.07804349,0.10359049
0,0.0048936093,0.008991367
0,0.0034371074,0.005485452
0,0.007838255,0.0031308956
0,0.10834668,0.16130196
0,0.005211637,0.003368874
1,0.047400318,0.08017277
0,0.12460728,0.094773054
0,0.008669746,0.008898523
0,0.003269374,0.005760072
0,0.0029231273,0.004730825
0,0.07008624,0.050724685
0,0.010522402,0.009220864
0,0.030349392,0.046743143
0,0.003164357,0.004065874
0,0.038319238,0.03165765
0,0.0034497099,0.0025760636
0,0.22029643,0.32980305
0,0.002599266,0.003698013
0,0.03219921,0.04141105
0,0.0026002873,0.0035473024
0,0.010017193,0.010474942
0,0.013321023,0.05405106
0,0.011253105,0.008867713
0,0.0016439602,0.0012464231
0,0.007933291,0.006710966
0,0.022902936,0.033735644
0,0.0023696574,0.004059178
0,0.006894207,0.017171461
0,0.0029027574,0.002263692
0,0.0008168646,0.0022258658
0,0.0011537662,0.0012827623
1,0.54226726,0.47564864
0,0.001202926,0.0034613074
0,0.0015719373,0.0007980038
0,0.0013753041,0.004485671
0,0.08580669,0.13254236
0,0.009864414,0.008893495
0,0.1811241,0.09692285
0,0.0028734885,0.002056614
0,0.025219392,0.028187288
0,0.0007262276,0.00048094688
0,0.004523334,0.002353141
0,0.015413707,0.017911715
0,0.509764,0.49844742
0,0.015032296,0.07464174
0,0.009995162,0.0070730215
0,0.00368202,0.004609905
0,0.010047079,0.013145906
0,0.031195829,0.053706944
0,0.024778632,0.02756051
0,0.01359728,0.00800178
0,0.033121318,0.04854878
0,0.0015848753,0.0031993524
0,0.0022695356,0.0022399088
0,0.0015744751,0.0044090627
0,0.031145832,0.02663983
0,0.0024627293,0.005569761
0,0.002652913,0.001948953
0,0.0053766132,0.008650252
0,0.0036170976,0.004446443
0,0.004006724,0.003333786
0,0.0059836847,0.010930635
0,0.023714503,0.02690098
0,0.018044882,0.016624736
0,0.009356747,0.010608088
0,0.023186047,0.021063829
0,0.006407038,0.013123876
0,0.0030630631,0.0018060843
0,0.0058633005,0.016595248
0,0.0067648026,0.01353493
0,0.0024946658,0.0104070855
0,0.006879156,0.007250467
1,0.06504138,0.07378791
0,0.006043411,0.014556153
0,0.012079798,0.028679768
0,0.00067982695,0.00066770986
0,0.027516514,0.034251485
1,0.09832315,0.09276416
0,0.012260847,0.020951273
0,0.0042072334,0.0058313436
0,0.020354206,0.025871681
0,0.008152879,0.008873964
0,0.00063578447,0.0022865413
0,0.0018014559,0.017850393
0,0.0011930946,0.0009234186
0,0.00095120026,0.0035215921
0,0.0007359809,0.0006426818
0,0.00053673744,0.0007515391
0,0.015031308,0.016461603
0,0.119306825,0.14993925
0,0.0015951389,0.004806971
0,0.011949191,0.031302605
0,0.00504305,0.007667475
0,0.004421635,0.0058245417
0,0.003935596,0.0022210144
0,0.0018505993,0.005684586
0,0.0032275582,0.008377039
0,0.0019196759,0.0035437427
0,0.016582001,0.019604217
0,0.016534224,0.025921552
0,0.009691245,0.028608687
0,0.0065062325,0.01533893
0,0.004778668,0.020940673
0,0.006439249,0.015462886
0,0.0048688864,0.0041245697
1,0.95037407,0.85837966
0,0.0020040933,0.0049387
0,0.011003743,0.0073888297
0,0.079718776,0.041639227
0,0.0071326243,0.0070629762
0,0.0025262644,0.0312239
1,0.0134791965,0.023769254
0,0.0013505452,0.0021986472
0,0.05453716,0.045738533
0,0.014589027,0.011433188
0,0.0018888005,0.0020028064
0,0.009722175,0.013683787
0,0.006703501,0.013486611
0,0.006311182,0.005384128
0,0.0014093065,0.009680757
0,0.002121404,0.0045850673
0,0.0056249015,0.008172892
0,0.0034232133,0.0047092014
0,0.0013273546,0.001251589
0,0.032392275,0.043095842
0,0.010030044,0.0123928515
1,0.011299874,0.04549911
0,0.0071775815,0.015394196
0,0.0018447828,0.0060438802
0,0.00662112,0.00798962
0,0.0028765257,0.0016751694
0,0.061991885,0.09704063
0,0.0087285265,0.009465337
0,0.13580202,0.10689104
0,0.003140899,0.006249688
0,0.21510583,0.23115112
0,0.004864453,0.0029893918
0,0.04906399,0.065539695
1,0.48635748,0.59556806
0,0.01734222,0.041021314
0,0.0058521656,0.005321334
0,0.011076417,0.009266451
0,0.018863099,0.018039571
0,0.0017034245,0.0048673707
0,0.0013228031,0.0006919486
0,0.04118641,0.051099174
0,0.010127147,0.0152695
0,0.0025751109,0.0057804957
0,0.0028017624,0.0066002533
0,0.027002431,0.03881048
0,0.0059406105,0.0077395034
0,0.0028925086,0.0048133857
0,0.0015448948,0.00082825747
0,0.00032353977,0.0010604394
0,0.0056410474,0.014289401
0,0.010329249,0.010189377
0,0.0051804725,0.0051017134
0,0.0033366515,0.010431458
0,0.018576633,0.03148781
0,0.0027451785,0.0053007007
0,0.00031727273,0.00027121953
0,0.5369853,0.21553424
0,0.0041686194,0.0022846274
0,0.04694711,0.038251452
0,0.035248794,0.121741034
0,0.0097339805,0.011140857
0,0.034980603,0.0425171
0,0.08558691,0.13655888
0,0.0030433668,0.0041026757
0,0.0020732405,0.0063545834
0,0.0032036237,0.0017771873
0,0.0021122491,0.0028661925
0,0.004801395,0.022077749
0,0.0013833018,0.0036875147
0,0.0037054536,0.006461576
1,0.017963098,0.06190856
1,0.027610347,0.03192532
0,0.0014596803,0.0024115099
0,0.04076066,0.07073244
0,0.0035457048,0.02648987
0,0.002826068,0.0062947352
0,0.025713736,0.053971928
0,0.00086389424,0.00057094364
0,0.005478038,0.0069921617
0,0.00027525998,0.0002492418
0,0.0052100825,0.0048145643
0,0.0022363449,0.0014481249
0,0.20946774,0.43189567
0,0.011038456,0.016050596
0,0.001980058,0.0010281522
0,0.0027414593,0.0028988225
0,0.0010433145,0.00058397884
0,0.0020960255,0.004130603
0,0.0057286117,0.025309423
0,0.006628187,0.0066980133
0,0.0019454901,0.00076309807
0,0.0048909797,0.005939681
0,0.039525397,0.049542714
0,0.020068461,0.030826624
0,0.06528077,0.06562609
0,0.012395874,0.03188006
0,0.0076961895,0.01396618
0,0.053419758,0.06283939
0,0.024140704,0.026723858
1,0.010796675,0.01654423
0,0.012906809,0.009002948
0,0.0032466918,0.0055361963
0,0.0009859604,0.0011039149
0,0.010644282,0.008331432
0,0.0034564817,0.003026767
0,0.011576556,0.015137623
0,0.0069491565,0.009607106
0,0.03506226,0.06660732
0,0.0016175576,0.0021658011
0,0.0030744781,0.0033029295
0,0.009588848,0.021724142
1,0.0071734507,0.00739329
0,0.0021127237,0.005483873
0,0.00904701,0.012966938
0,0.00061070727,0.0030351302
0,0.036351718,0.027363991
0,0.0014536598,0.001283797
0,0.02361581,0.028719123
0,0.0058145346,0.010427053
0,0.0223471,0.044190183
0,0.003605961,0.0042488095
0,0.00457414,0.0048894384
0,0.034083724,0.026563998
1,0.03424398,0.048995156
0,0.050771117,0.040298637
0,0.0033700878,0.009095076
1,0.21405914,0.2985437
0,0.0025997977,0.004696992
0,0.0052002133,0.006428121
0,0.003785404,0.006175924
0,0.023018518,0.028212102
0,0.0015910418,0.0014549195
0,0.0021697877,0.0030005092
0,0.006655028,0.010184231
0,0.002342485,0.006807912
0,0.0028868536,0.0036921392
0,0.013184638,0.01839252
0,0.0010218575,0.00057496206
0,0.026615236,0.08184635
0,0.0018136919,0.0032417206
0,0.010708003,0.010167935
0,0.009633579,0.03435305
0,0.024412679,0.01810994
0,0.0022659579,0.0019860459
0,0.0023378516,0.0027536047
1,0.98011655,0.8968973
0,0.112819836,0.051087674
0,0.0055195615,0.019703247
0,0.18116708,0.112650126
0,0.054366656,0.19385414
0,0.0042120405,0.0038272294
0,0.0073842565,0.0040924735
0,0.004103383,0.0027273742
0,0.053494606,0.072271034
0,0.16401492,0.11438922
0,0.003715651,0.0041219573
0,0.022225335,0.04409433
0,0.0010953982,0.0017764728
0,0.022792898,0.04619174
0,0.018515404,0.02614887
0,0.019953396,0.018849155
0,0.0016432098,0.0015063493
0,0.0019503987,0.0028477313
1,0.83219874,0.90498644
0,0.0059047956,0.030482648
0,0.0017444578,0.006877964
0,0.0098840585,0.011013862
0,0.002490219,0.0052564596
0,0.0027199257,0.0039854
0,0.03809098,0.039264787
1,0.9995253,0.963452
0,0.00967203,0.020124359
1,0.08543146,0.05979164
0,0.0025892535,0.0041081873
0,0.0009378788,0.0010968832
0,0.0017819428,0.00744666
0,0.0013632565,0.0021035562
0,0.02429795,0.035851825
0,0.001929932,0.0064229243
0,0.0026718786,0.011030953
0,0.0038588445,0.0036882015
0,0.030317802,0.044968
1,0.0044127037,0.008693877
0,0.015936514,0.02185213
0,0.004999741,0.005367253
0,0.0036442808,0.0054817125
0,0.11635333,0.055781133
0,0.0063491743,0.022871234
0,0.006388433,0.02527575
0,0.033926636,0.052071203
0,0.006283587,0.0068907537
0,0.0052828426,0.0080259675
0,0.02766288,0.018302618
0,0.002753322,0.0030659738
0,0.002727774,0.0021167758
0,0.0008188409,0.001266562
0,0.00925167,0.007216252
0,0.004986704,0.0065135695
0,0.023484014,0.016817061
0,0.002545289,0.0012698259
0,0.00083767244,0.0018501749
0,0.009762644,0.010817791
0,0.0014006516,0.0018317436
0,0.0036982975,0.0063261576
0,0.008598252,0.02298237
0,0.0046664714,0.0022711374
0,0.003925884,0.0072702835
0,0.0018572295,0.0010385376
0,0.007378108,0.007656464
0,0.0051367963,0.009767255
0,0.0067482903,0.015863858
0,0.022116104,0.018052967
0,0.0002533662,0.001104675
0,0.005390242,0.013694203
0,0.0013400613,0.0009984452
0,0.018062001,0.022476764
0,0.0024613335,0.00570667
0,0.0021640111,0.0043554166
0,0.008357854,0.019129306
0,0.0068209465,0.011602528
0,0.0018590073,0.0014315989
0,0.0032789956,0.006061379
0,0.0073868823,0.012798132
0,0.029512106,0.042762056
0,0.0033852935,0.0066821156
0,0.009353526,0.00714407
0,0.007077889,0.02026178
0,0.0020730481,0.008621884
0,0.0017417033,0.0010222401
0,0.0088322265,0.01277619
0,0.0018116006,0.0024151339
0,0.03824914,0.03803148
0,0.0011175798,0.0020229735
0,0.017891562,0.030769657
0,0.050476827,0.0885606
0,0.0033913478,0.0039362675
0,0.0073637096,0.0060208985
0,0.002971041,0.006910118
0,0.008581054,0.023283975
0,0.0021835517,0.0027326972
0,0.02193313,0.026317118
0,0.00057769625,0.0015840357
0,0.0025287215,0.011663384
0,0.0067006093,0.008340644
0,0.3236689,0.19914675
1,0.069016136,0.109548315
0,0.040384237,0.06390972
1,0.046915196,0.05426019
0,0.031019714,0.06111781
0,0.0030097666,0.003730029
0,0.019418776,0.021096857
0,0.0051474823,0.004315692
0,0.0050622965,0.00776839
0,0.0038184917,0.007886085
0,0.004423411,0.0089038145
1,0.094638735,0.08762032
0,0.018952822,0.045118056
0,0.0045413407,0.0029269822
0,0.005828873,0.015230195
0,0.05799761,0.05677984
0,0.00480947,0.0032432063
1,0.013952988,0.013750007
0,0.0016289413,0.0069501307
0,0.014565717,0.013721829
0,0.0004199895,0.00077730155
0,0.022751542,0.029766303
0,0.0066527743,0.013962694
0,0.004445456,0.005739276
0,0.0026122013,0.0040799514
0,0.026875004,0.03071995
0,0.005861164,0.0076868474
0,0.01699195,0.025839271
1,0.5506193,0.7581096
1,0.19662681,0.13445008
0,0.0003493335,0.006068372
0,0.0027230782,0.004081744
0,0.0057894858,0.0042899027
0,0.0052875597,0.014268529
0,0.010466672,0.0077630454
0,0.002524645,0.0035233411
0,0.0053033284,0.010691457
0,0.00399953,0.0031264664
0,0.0022619115,0.0041647963
0,0.0030792272,0.00478368
0,0.05952262,0.08345505
0,0.0032585894,0.0036830397
0,0.0009500848,0.0020809253
0,0.0032181696,0.009580773
0,0.0076091522,0.009107034
0,0.010380028,0.036031462
0,0.013752089,0.022566156
0,0.0006482797,0.0008239901
0,0.0040805424,0.011839664
0,0.016608078,0.015624855
0,0.0032398368,0.0280778
0,0.025290791,0.036222544
0,0.0028929282,0.004293177
0,0.04827664,0.0762613
0,0.014597428,0.010389476
0,0.008866107,0.021390775
0,0.00069570437,0.0017163107
0,0.0007707517,0.0028547635
0,0.0053874007,0.0032388913
0,0.0019494736,0.0026130017
0,0.013710186,0.011064781
0,0.00067533867,0.0024816676
1,0.4344704,0.48555526
0,0.011618835,0.045628097
0,0.0011205727,0.0021047434
0,0.003110093,0.0025696296
0,0.003920754,0.003239646
0,0.0027107848,0.002337559
0,0.0059567443,0.008693725
0,0.0091404645,0.008049878
0,0.0027874918,0.0030916033
0,0.0006934465,0.0006820233
0,0.0018704179,0.0010415199
0,0.012699154,0.02519655
0,0.019741433,0.03324471
0,0.0030004347,0.0043555633
0,0.02438866,0.061293826
0,0.0038069892,0.0049521597
0,0.0018697849,0.0023099126
0,0.0002669188,0.00056792545
0,0.0058220676,0.035314493
0,0.013394519,0.016495625
0,0.01055049,0.012752637
0,0.0040262165,0.008167374
0,0.12487844,0.23540288
0,0.0038160542,0.01784532
0,0.0019660944,0.0021606414
0,0.0010784017,0.0025676223
0,0.0058337734,0.008389088
0,0.015641285,0.02590419
0,0.029093793,0.04699393
0,0.0060286997,0.0042984285
0,0.0029078808,0.0062615033
1,0.6613432,0.6941753
0,0.02689069,0.08301184
0,0.0016252773,0.0024667485
0,0.001608599,0.002988197
0,0.0037456537,0.019617237
0,0.0014909783,0.004712421
0,0.0015806782,0.0033676573
1,0.43553302,0.4844266
0,0.0046498813,0.005738773
0,0.016641574,0.02766235
0,0.017145874,0.033952285
0,0.00581716,0.0031616197
0,0.0027098386,0.006343236
0,0.004396413,0.006695485
0,0.015611366,0.015382203
0,0.005368953,0.005581143
0,0.0044779843,0.008087971
0,0.0117071355,0.0081044445
0,0.011212823,0.052735265
0,0.8762973,0.80358464
1,0.02206729,0.06270067
0,0.0012772791,0.0004876205
0,0.015493671,0.024239393
0,0.016810942,0.019858941
0,0.00062912743,0.0009501233
0,0.0013097066,0.0016746449
0,0.011471268,0.007385001
0,0.0045611034,0.01309736
0,0.016057774,0.038401052
0,0.002690703,0.0058709853
0,0.0032293273,0.015458414
0,0.0066535124,0.004445209
0,0.18797064,0.12335477
0,0.002939074,0.003570562
0,0.00077225047,0.0016977433
0,0.010398825,0.010072693
0,0.0045593246,0.0080454815
0,0.004148654,0.0043773423
0,0.034840506,0.02278253
0,0.00902225,0.009981666
0,0.0012480755,0.0013016317
0,0.0068711177,0.007664348
0,0.0051955185,0.019802632
0,0.0009417627,0.00050400605
0,0.002182059,0.0043253456
0,0.00072332425,0.0008976814
0,0.006925839,0.009823907
0,0.0148938075,0.059208974
0,0.0005442698,0.0011434235
0,0.009502942,0.017502947
0,0.01819355,0.028852243
0,0.08289652,0.05051981
0,0.0035940653,0.0114837
0,0.001887528,0.0010745007
0,0.018572304,0.01850862
0,0.0080539575,0.013567087
0,0.107532404,0.1143624
0,0.0012856978,0.0016480834
0,0.001689051,0.0013934831
0,0.014517305,0.02468158
0,0.00401245,0.012646258
0,0.030918071,0.038116477
0,0.0028494042,0.0029829056
0,0.0041848123,0.016987499
0,0.0046532103,0.008069297
0,0.0242008,0.02370767
1,0.64552367,0.69893277
0,0.002563264,0.0020606
0,0.0013626543,0.0013286415
0,0.042254865,0.04639315
0,0.01098772,0.009158634
0,0.0028903214,0.011944344
0,0.0033322764,0.0075374115
0,0.00065783045,0.00030809976
0,0.0075101685,0.0077623758
0,0.002062253,0.0027437652
0,0.9707145,0.6873349
0,0.004319226,0.011251752
0,0.0038430823,0.003983371
0,0.0045323973,0.008016581
0,0.0027818598,0.003012727
